stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-02-09,01:43:00,Canada,M,67,61,Asian,Speeding,Speeding,1,Frisk,Ticket,0,16-30 Min,1,RJ48FL1621
2020-02-09,01:44:00,Canada,F,79,72,Black,Other,Signal,0,Frisk,Warning,1,30+ Min,1,DL68KA1643
2020-02-09,01:45:00,India,F,37,74,Asian,Speeding,Signal,1,Frisk,Ticket,1,16-30 Min,0,GJ70ON2469
2020-02-09,01:46:00,Canada,F,27,28,Hispanic,Signal Violation,Speeding,0,Frisk,Arrest,1,30+ Min,0,GJ13UI8052
2020-02-09,01:47:00,India,M,77,34,Hispanic,Speeding,Signal,0,Vehicle Search,Warning,1,16-30 Min,1,GJ40FP8042
2020-02-09,01:48:00,USA,M,59,26,White,Drunk Driving,Speeding,0,Vehicle Search,Ticket,1,16-30 Min,1,WB76OE7906
2020-02-09,01:49:00,USA,F,51,27,Other,Signal Violation,Speeding,0,Vehicle Search,Ticket,1,0-15 Min,0,RJ65DK7567
2020-02-09,01:50:00,USA,M,32,60,White,Signal Violation,DUI,1,Vehicle Search,Warning,1,0-15 Min,1,MH92HT1758
2020-02-09,01:51:00,Canada,F,24,21,Asian,Signal Violation,Seatbelt,0,Vehicle Search,Ticket,1,16-30 Min,0,RJ18BJ1312
2020-02-09,01:52:00,USA,F,46,63,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Ticket,0,30+ Min,0,KA19XW9232
2020-02-09,01:53:00,Canada,F,42,50,Black,Speeding,Speeding,0,Vehicle Search,Arrest,1,0-15 Min,0,TN64NU9918
2020-02-09,01:54:00,USA,M,39,63,Hispanic,Speeding,Signal,0,Vehicle Search,Warning,1,30+ Min,1,DL56IU6955
2020-02-09,01:55:00,USA,M,64,70,Black,Seatbelt,DUI,0,Vehicle Search,Arrest,1,30+ Min,0,KA34TG5088
2020-02-09,01:56:00,USA,F,50,42,Black,Speeding,Signal,0,Vehicle Search,Ticket,0,0-15 Min,0,RJ38HC6121
2020-02-09,01:57:00,India,F,80,42,Black,Signal Violation,Other,1,Vehicle Search,Warning,1,16-30 Min,1,KA17HF7499
2020-02-09,01:58:00,Canada,F,66,47,Other,Drunk Driving,Other,1,Frisk,Ticket,0,0-15 Min,1,TN86RW4443
2020-02-09,01:59:00,India,M,62,24,White,Signal Violation,Signal,0,Frisk,Ticket,1,16-30 Min,0,DL84RR3984
2020-02-09,02:00:00,Canada,M,70,57,Hispanic,Drunk Driving,Signal,0,Vehicle Search,Ticket,0,30+ Min,1,WB61SV9550
2020-02-09,02:01:00,India,M,18,68,Other,Seatbelt,Speeding,1,Vehicle Search,Ticket,0,30+ Min,0,KA17XW6855
2020-02-09,02:02:00,Canada,M,42,39,Hispanic,Speeding,Speeding,1,Vehicle Search,Ticket,1,0-15 Min,1,RJ40TD9226
2020-02-09,02:03:00,Canada,M,68,54,White,Signal Violation,Signal,0,Vehicle Search,Warning,0,30+ Min,0,WB32ZH3989
2020-02-09,02:04:00,India,F,24,34,Hispanic,Speeding,Signal,1,Vehicle Search,Warning,0,0-15 Min,1,GJ24MU9971
2020-02-09,02:05:00,Canada,M,34,50,Hispanic,Speeding,Other,0,Vehicle Search,Ticket,0,30+ Min,1,RJ82OJ5931
2020-02-09,02:06:00,USA,M,45,56,White,Signal Violation,Speeding,0,Vehicle Search,Arrest,1,30+ Min,1,TN81JZ8079
2020-02-09,02:07:00,USA,M,63,59,Black,Seatbelt,Other,1,Vehicle Search,Warning,1,16-30 Min,0,TN59CM4767
2020-02-09,02:08:00,Canada,M,44,59,Black,Other,Seatbelt,0,Vehicle Search,Arrest,1,0-15 Min,0,MH86AR7747
2020-02-09,02:09:00,Canada,F,60,21,White,Other,Signal,1,Frisk,Ticket,1,30+ Min,0,TN69QK5508
2020-02-09,02:10:00,India,M,23,21,Hispanic,Seatbelt,Seatbelt,1,Vehicle Search,Warning,0,30+ Min,0,MH84OT5068
2020-02-09,02:11:00,India,F,51,28,Hispanic,Other,DUI,0,Vehicle Search,Arrest,0,0-15 Min,0,MH65RM3603
2020-02-09,02:12:00,India,F,54,27,Asian,Signal Violation,Signal,0,Vehicle Search,Warning,1,30+ Min,1,WB14CJ5822
2020-02-09,02:13:00,USA,M,50,29,Asian,Other,Other,0,Vehicle Search,Arrest,1,30+ Min,0,WB68YQ2068
2020-02-09,02:14:00,Canada,F,36,73,White,Other,Speeding,1,Frisk,Arrest,0,16-30 Min,1,MH91FF3195
2020-02-09,02:15:00,Canada,M,56,23,Black,Speeding,Seatbelt,1,Frisk,Warning,1,0-15 Min,1,TN38UJ5054
2020-02-09,02:16:00,India,F,62,37,White,Signal Violation,Signal,1,Vehicle Search,Warning,1,16-30 Min,1,GJ82PU8238
2020-02-09,02:17:00,India,M,38,66,Other,Speeding,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,RJ58GN4965
2020-02-09,02:18:00,USA,M,69,57,Black,Seatbelt,Seatbelt,1,Frisk,Ticket,0,30+ Min,0,RJ97AZ5980
2020-02-09,02:19:00,USA,M,44,41,White,Drunk Driving,DUI,1,Frisk,Arrest,0,16-30 Min,1,UP15BJ7542
2020-02-09,02:20:00,USA,M,41,43,Hispanic,Drunk Driving,Other,1,Vehicle Search,Ticket,0,30+ Min,1,WB39BJ1625
2020-02-09,02:21:00,USA,F,57,24,Other,Other,Seatbelt,1,Vehicle Search,Arrest,0,16-30 Min,0,WB28IR2946
2020-02-09,02:22:00,India,F,24,68,Asian,Drunk Driving,Seatbelt,0,Vehicle Search,Ticket,1,16-30 Min,1,WB34AW9019
2020-02-09,02:23:00,Canada,M,52,45,Black,Drunk Driving,Other,1,Vehicle Search,Ticket,1,30+ Min,0,WB45XT4262
2020-02-09,02:24:00,USA,F,23,18,Black,Seatbelt,Signal,1,Vehicle Search,Arrest,1,16-30 Min,0,RJ97EI4055
2020-02-09,02:25:00,USA,M,57,49,Hispanic,Speeding,Speeding,0,Vehicle Search,Arrest,0,16-30 Min,0,WB43TQ7208
2020-02-09,02:26:00,USA,M,77,39,Black,Drunk Driving,DUI,0,Vehicle Search,Warning,1,30+ Min,0,UP72FC1372
2020-02-09,02:27:00,India,F,56,36,Black,Drunk Driving,Seatbelt,0,Vehicle Search,Warning,1,30+ Min,1,KA58OC9767
2020-02-09,02:28:00,India,F,56,74,Asian,Signal Violation,Seatbelt,1,Frisk,Arrest,0,16-30 Min,1,GJ24JH5011
2020-02-09,02:29:00,USA,F,30,27,Asian,Signal Violation,DUI,1,Vehicle Search,Ticket,1,16-30 Min,1,TN53ZM4372
2020-02-09,02:30:00,USA,F,80,22,Other,Speeding,Signal,0,Vehicle Search,Arrest,0,30+ Min,0,WB51IB7784
2020-02-09,02:31:00,Canada,F,53,52,White,Seatbelt,DUI,1,Vehicle Search,Arrest,1,30+ Min,1,GJ41SS3534
2020-02-09,02:32:00,USA,F,72,75,Other,Drunk Driving,DUI,1,Vehicle Search,Warning,1,30+ Min,1,RJ87CN5223
2020-02-09,02:33:00,Canada,M,60,28,White,Seatbelt,Seatbelt,1,Vehicle Search,Warning,0,0-15 Min,1,TN48MF5048
2020-02-09,02:34:00,India,F,48,28,Asian,Seatbelt,Speeding,1,Frisk,Ticket,1,30+ Min,0,KA45RA1602
2020-02-09,02:35:00,USA,M,41,60,Black,Drunk Driving,Signal,1,Frisk,Arrest,1,16-30 Min,1,WB60BJ2089
2020-02-09,02:36:00,Canada,M,58,20,Hispanic,Seatbelt,Signal,0,Vehicle Search,Ticket,1,30+ Min,1,WB25QJ7417
2020-02-09,02:37:00,India,F,36,39,White,Seatbelt,DUI,0,Vehicle Search,Arrest,1,30+ Min,1,GJ74BQ2278
2020-02-09,02:38:00,India,F,23,76,Hispanic,Seatbelt,DUI,1,Vehicle Search,Warning,1,0-15 Min,1,KA18PT9073
2020-02-09,02:39:00,India,F,62,64,Asian,Signal Violation,Signal,0,Frisk,Ticket,0,30+ Min,0,MH48KW4052
2020-02-09,02:40:00,Canada,F,18,28,Other,Signal Violation,Seatbelt,1,Frisk,Warning,1,30+ Min,1,DL93PY3319
2020-02-09,02:41:00,USA,F,66,56,Hispanic,Speeding,Speeding,0,Frisk,Warning,0,30+ Min,0,GJ61VH1515
2020-02-09,02:42:00,India,M,26,56,White,Seatbelt,DUI,0,Frisk,Warning,0,30+ Min,1,TN55TE6432
2020-02-09,02:43:00,USA,F,42,26,Hispanic,Other,Other,1,Vehicle Search,Arrest,1,30+ Min,0,DL31DU8090
2020-02-09,02:44:00,India,F,23,79,Asian,Speeding,Other,1,Vehicle Search,Warning,1,30+ Min,0,WB32NA2313
2020-02-09,02:45:00,India,M,38,47,White,Drunk Driving,DUI,1,Vehicle Search,Ticket,0,0-15 Min,1,DL18MQ5489
2020-02-09,02:46:00,Canada,M,44,37,White,Signal Violation,Seatbelt,1,Vehicle Search,Arrest,0,0-15 Min,1,KA50GW5563
2020-02-09,02:47:00,Canada,M,77,49,Asian,Seatbelt,Seatbelt,0,Vehicle Search,Arrest,1,30+ Min,1,KA53OO7609
2020-02-09,02:48:00,Canada,M,65,77,Hispanic,Seatbelt,Speeding,0,Vehicle Search,Arrest,0,30+ Min,1,DL79IC2291
2020-02-09,02:49:00,USA,F,35,59,Asian,Drunk Driving,Speeding,0,Vehicle Search,Ticket,1,16-30 Min,0,GJ55BP8686
2020-02-09,02:50:00,India,M,44,22,Black,Drunk Driving,Speeding,0,Vehicle Search,Ticket,0,30+ Min,1,GJ48IT5388
2020-02-09,02:51:00,Canada,F,25,37,White,Speeding,Seatbelt,0,Frisk,Ticket,0,16-30 Min,0,UP34OZ1044
2020-02-09,02:52:00,USA,M,26,40,Black,Seatbelt,Seatbelt,1,Frisk,Ticket,1,0-15 Min,1,TN77KS4309
2020-02-09,02:53:00,Canada,M,78,72,Hispanic,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,1,30+ Min,0,KA95VS6060
2020-02-09,02:54:00,USA,F,28,61,Hispanic,Drunk Driving,Seatbelt,0,Frisk,Ticket,0,0-15 Min,1,KA99MY5878
2020-02-09,02:55:00,USA,M,56,74,Other,Drunk Driving,Other,1,Frisk,Ticket,0,30+ Min,0,UP25ZE4353
2020-02-09,02:56:00,India,F,32,33,Asian,Other,Other,1,Vehicle Search,Ticket,0,30+ Min,1,TN24HC6757
2020-02-09,02:57:00,India,F,58,20,Other,Speeding,DUI,1,Vehicle Search,Arrest,0,0-15 Min,1,MH71HJ3366
2020-02-09,02:58:00,Canada,F,56,45,White,Speeding,DUI,1,Vehicle Search,Ticket,1,0-15 Min,1,RJ35FN9778
2020-02-09,02:59:00,India,M,65,29,White,Speeding,Signal,1,Frisk,Warning,1,16-30 Min,1,MH59VI5653
2020-02-09,03:00:00,Canada,M,50,79,Black,Speeding,DUI,0,Frisk,Ticket,0,30+ Min,0,TN25MU5565
2020-02-09,03:01:00,Canada,F,60,35,Hispanic,Signal Violation,Seatbelt,0,Frisk,Ticket,1,30+ Min,0,WB78ZW4370
2020-02-09,03:02:00,India,F,20,79,Other,Seatbelt,Speeding,1,Frisk,Warning,1,0-15 Min,0,TN99FV7435
2020-02-09,03:03:00,Canada,F,25,20,Other,Drunk Driving,DUI,1,Vehicle Search,Warning,0,0-15 Min,1,DL62XX3855
2020-02-09,03:04:00,India,F,70,45,Black,Signal Violation,Signal,1,Vehicle Search,Warning,1,30+ Min,0,TN33WW5079
2020-02-09,03:05:00,India,M,45,27,White,Other,Seatbelt,0,Frisk,Warning,1,16-30 Min,0,TN54BW5894
2020-02-09,03:06:00,USA,F,80,78,Other,Drunk Driving,DUI,1,Vehicle Search,Ticket,0,0-15 Min,0,GJ90CQ7880
2020-02-09,03:07:00,India,M,48,69,Hispanic,Seatbelt,DUI,1,Vehicle Search,Warning,1,0-15 Min,0,UP19HX1519
2020-02-09,03:08:00,Canada,F,31,49,Asian,Signal Violation,Speeding,1,Frisk,Warning,1,16-30 Min,1,MH27XP4777
2020-02-09,03:09:00,USA,M,76,32,Black,Drunk Driving,Signal,1,Frisk,Warning,1,0-15 Min,0,UP22TG2553
2020-02-09,03:10:00,Canada,F,49,19,Other,Drunk Driving,Other,1,Vehicle Search,Arrest,0,30+ Min,1,TN59GV5733
2020-02-09,03:11:00,USA,F,70,72,Asian,Speeding,Other,1,Frisk,Ticket,0,16-30 Min,0,TN31NH2869
2020-02-09,03:12:00,India,F,43,48,Asian,Drunk Driving,Other,1,Frisk,Warning,0,30+ Min,1,MH53DK3335
2020-02-09,03:13:00,Canada,M,37,25,Asian,Speeding,Other,1,Frisk,Warning,0,30+ Min,0,KA79SB9069
2020-02-09,03:14:00,India,F,73,32,White,Signal Violation,DUI,0,Vehicle Search,Warning,1,16-30 Min,0,GJ13EU3845
2020-02-09,03:15:00,Canada,F,50,19,Asian,Drunk Driving,Other,1,Vehicle Search,Arrest,0,16-30 Min,0,UP40LY2380
2020-02-09,03:16:00,USA,M,57,73,Black,Seatbelt,Speeding,1,Frisk,Warning,0,16-30 Min,1,TN52VM6412
2020-02-09,03:17:00,India,F,35,37,Asian,Drunk Driving,DUI,1,Frisk,Ticket,1,0-15 Min,1,TN10HL8862
2020-02-09,03:18:00,India,F,62,18,Other,Speeding,DUI,1,Frisk,Warning,1,0-15 Min,1,TN53SA8522
2020-02-09,03:19:00,USA,M,43,40,Asian,Signal Violation,DUI,0,Frisk,Arrest,1,30+ Min,1,DL61XN6673
2020-02-09,03:20:00,Canada,F,26,40,White,Other,Other,1,Vehicle Search,Arrest,1,16-30 Min,1,GJ22UC2979
2020-02-09,03:21:00,Canada,F,40,71,Other,Signal Violation,Speeding,0,Frisk,Arrest,1,16-30 Min,1,TN74VB6353
2020-02-09,03:22:00,USA,F,76,59,Other,Other,Seatbelt,1,Frisk,Ticket,0,0-15 Min,1,WB82VR4718
2020-02-09,03:23:00,India,F,53,69,Hispanic,Seatbelt,Other,0,Vehicle Search,Warning,1,0-15 Min,1,UP11GP9866
2020-02-09,03:24:00,India,F,27,21,Other,Seatbelt,Other,0,Frisk,Warning,0,30+ Min,0,MH28BG2995
2020-02-09,03:25:00,India,M,50,70,Other,Drunk Driving,Other,1,Frisk,Arrest,0,30+ Min,1,WB11FW7167
2020-02-09,03:26:00,Canada,F,37,21,White,Other,Speeding,1,Frisk,Arrest,1,30+ Min,0,MH70FP4036
2020-02-09,03:27:00,Canada,M,49,38,Other,Signal Violation,DUI,0,Frisk,Ticket,1,16-30 Min,1,GJ32RK9265
2020-02-09,03:28:00,USA,M,26,65,Hispanic,Speeding,Other,1,Frisk,Ticket,1,0-15 Min,0,KA18UR8408
2020-02-09,03:29:00,India,F,37,18,Asian,Other,Signal,0,Vehicle Search,Ticket,0,0-15 Min,1,MH89AC1746
2020-02-09,03:30:00,USA,M,38,52,Asian,Other,Signal,0,Frisk,Arrest,1,16-30 Min,1,RJ95NQ7805
2020-02-09,03:31:00,USA,M,53,69,Hispanic,Drunk Driving,Signal,1,Vehicle Search,Ticket,1,30+ Min,1,RJ33RV7671
2020-02-09,03:32:00,USA,M,74,65,Hispanic,Other,Speeding,0,Vehicle Search,Warning,0,30+ Min,0,DL55MM6122
2020-02-09,03:33:00,USA,M,40,59,Other,Seatbelt,DUI,0,Vehicle Search,Ticket,0,16-30 Min,0,UP57MR2544
2020-02-09,03:34:00,USA,M,67,22,Other,Other,Speeding,0,Frisk,Arrest,0,30+ Min,0,MH72CB3730
2020-02-09,03:35:00,USA,M,22,76,Other,Signal Violation,Other,0,Vehicle Search,Ticket,0,16-30 Min,1,RJ83FY5112
2020-02-09,03:36:00,India,M,75,69,Other,Other,Seatbelt,1,Vehicle Search,Arrest,1,30+ Min,0,RJ23AL5094
2020-02-09,03:37:00,Canada,M,32,59,Asian,Seatbelt,Speeding,1,Vehicle Search,Warning,0,0-15 Min,0,GJ22NN7737
2020-02-09,03:38:00,USA,M,50,32,Black,Signal Violation,Signal,1,Vehicle Search,Arrest,0,30+ Min,0,DL23VN1197
2020-02-09,03:39:00,Canada,F,29,69,Asian,Speeding,Other,1,Vehicle Search,Ticket,0,30+ Min,1,UP43PN5003
2020-02-09,03:40:00,USA,F,56,24,Other,Signal Violation,Signal,1,Frisk,Ticket,1,30+ Min,0,MH90JC5572
2020-02-09,03:41:00,Canada,M,47,32,Hispanic,Signal Violation,Speeding,1,Frisk,Warning,0,30+ Min,1,UP36EJ4459
2020-02-09,03:42:00,Canada,F,42,69,Hispanic,Drunk Driving,DUI,1,Frisk,Arrest,1,16-30 Min,1,RJ39KR8082
2020-02-09,03:43:00,Canada,M,69,80,Black,Seatbelt,Signal,0,Vehicle Search,Ticket,1,30+ Min,0,WB52JD8977
2020-02-09,03:44:00,India,M,80,33,Asian,Seatbelt,Other,0,Frisk,Arrest,0,16-30 Min,1,GJ74UP5948
2020-02-09,03:45:00,India,F,40,53,Other,Seatbelt,Signal,1,Vehicle Search,Arrest,1,0-15 Min,1,GJ54CN4499
2020-02-09,03:46:00,India,M,38,32,Other,Drunk Driving,Signal,1,Frisk,Warning,1,16-30 Min,0,UP88XF6913
2020-02-09,03:47:00,USA,M,74,68,Black,Signal Violation,DUI,1,Frisk,Warning,1,30+ Min,0,KA55DT2853
2020-02-09,03:48:00,Canada,M,75,26,Asian,Seatbelt,DUI,1,Vehicle Search,Warning,0,0-15 Min,0,WB70ZP8955
2020-02-09,03:49:00,Canada,F,45,63,Other,Other,DUI,1,Vehicle Search,Ticket,0,30+ Min,0,UP19QX2024
2020-02-09,03:50:00,India,M,40,55,White,Speeding,Seatbelt,0,Vehicle Search,Arrest,1,0-15 Min,0,KA63TT8008
2020-02-09,03:51:00,Canada,F,52,55,Black,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,0,KA17YF5769
2020-02-09,03:52:00,India,F,20,27,Black,Drunk Driving,Seatbelt,0,Frisk,Ticket,1,0-15 Min,0,GJ98ID3642
2020-02-09,03:53:00,USA,F,34,66,White,Speeding,Signal,1,Frisk,Ticket,1,0-15 Min,1,GJ31NE2996
2020-02-09,03:54:00,India,F,63,19,Black,Seatbelt,Seatbelt,0,Vehicle Search,Warning,0,0-15 Min,1,MH27UE3311
2020-02-09,03:55:00,USA,F,75,41,Black,Seatbelt,Speeding,0,Vehicle Search,Ticket,0,16-30 Min,1,RJ37VS1515
2020-02-09,03:56:00,Canada,F,25,24,Other,Other,Other,0,Frisk,Warning,0,30+ Min,0,TN33ZH8826
2020-02-09,03:57:00,USA,M,34,32,Asian,Seatbelt,Seatbelt,1,Frisk,Arrest,0,16-30 Min,0,GJ87ZY9799
2020-02-09,03:58:00,India,M,47,76,Other,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,1,UP57VC3224
2020-02-09,03:59:00,Canada,M,46,78,Asian,Seatbelt,DUI,0,Vehicle Search,Ticket,1,0-15 Min,0,KA39ML9291
2020-02-09,04:00:00,India,M,54,49,White,Seatbelt,DUI,0,Frisk,Arrest,1,0-15 Min,1,KA57BI5754
2020-02-09,04:01:00,India,M,43,37,White,Other,Other,0,Frisk,Arrest,0,30+ Min,0,KA84IW6823
2020-02-09,04:02:00,Canada,F,76,79,Asian,Signal Violation,DUI,1,Frisk,Ticket,0,0-15 Min,0,DL37TL6990
2020-02-09,04:03:00,USA,F,74,50,Hispanic,Seatbelt,Signal,1,Frisk,Ticket,0,30+ Min,0,MH87LK6791
2020-02-09,04:04:00,USA,M,39,80,Black,Other,DUI,1,Vehicle Search,Warning,0,30+ Min,0,DL88PR1276
2020-02-09,04:05:00,USA,F,24,50,Other,Other,Signal,0,Vehicle Search,Arrest,1,16-30 Min,0,WB14AF3146
2020-02-09,04:06:00,USA,F,65,34,Hispanic,Seatbelt,Signal,0,Frisk,Ticket,0,30+ Min,1,RJ25KF7586
2020-02-09,04:07:00,Canada,F,66,66,Asian,Drunk Driving,Other,1,Frisk,Ticket,0,0-15 Min,0,DL88GT7155
2020-02-09,04:08:00,USA,M,55,56,White,Speeding,DUI,0,Frisk,Arrest,0,30+ Min,1,RJ51NY1559
2020-02-09,04:09:00,Canada,M,35,18,White,Signal Violation,Signal,1,Frisk,Warning,1,0-15 Min,0,UP29JY7016
2020-02-09,04:10:00,USA,F,26,66,Hispanic,Speeding,Other,1,Vehicle Search,Warning,1,16-30 Min,0,RJ12KS5333
2020-02-09,04:11:00,Canada,F,77,23,Black,Seatbelt,Speeding,1,Vehicle Search,Warning,0,16-30 Min,0,WB62UK2686
2020-02-09,04:12:00,Canada,M,39,63,Black,Drunk Driving,Seatbelt,0,Frisk,Warning,0,30+ Min,1,KA91VM8093
2020-02-09,04:13:00,Canada,M,48,39,Other,Other,Other,0,Frisk,Warning,1,30+ Min,0,TN62OK1988
2020-02-09,04:14:00,USA,M,69,62,Other,Seatbelt,DUI,0,Vehicle Search,Ticket,1,30+ Min,1,UP51YS8107
2020-02-09,04:15:00,India,M,48,47,Other,Drunk Driving,Other,1,Vehicle Search,Ticket,0,16-30 Min,1,MH45FP7004
2020-02-09,04:16:00,India,F,74,72,Other,Speeding,Seatbelt,1,Frisk,Ticket,1,0-15 Min,1,KA16YK9415
2020-02-09,04:17:00,USA,F,19,30,Hispanic,Seatbelt,Other,1,Vehicle Search,Warning,0,30+ Min,0,UP55OI3228
2020-02-09,04:18:00,Canada,F,66,79,Other,Signal Violation,Other,1,Frisk,Arrest,1,30+ Min,0,GJ99FH4682
2020-02-09,04:19:00,Canada,M,72,76,Black,Signal Violation,Speeding,1,Vehicle Search,Ticket,0,30+ Min,1,DL97GE9004
2020-02-09,04:20:00,India,F,69,56,Asian,Speeding,Seatbelt,1,Frisk,Warning,1,16-30 Min,0,TN27WL3758
2020-02-09,04:21:00,India,M,80,77,Hispanic,Signal Violation,Speeding,1,Frisk,Warning,1,30+ Min,0,KA77RY2960
2020-02-09,04:22:00,Canada,M,79,72,Other,Signal Violation,DUI,0,Frisk,Warning,0,0-15 Min,1,TN18MS1799
2020-02-09,04:23:00,USA,F,69,75,Hispanic,Other,Seatbelt,1,Vehicle Search,Arrest,0,30+ Min,0,WB70AD7430
2020-02-09,04:24:00,India,F,41,54,Black,Other,Seatbelt,0,Frisk,Ticket,1,30+ Min,0,DL88KB5737
2020-02-09,04:25:00,USA,M,50,80,White,Seatbelt,Other,0,Frisk,Ticket,1,30+ Min,0,GJ71GM6903
2020-02-09,04:26:00,USA,M,67,48,Other,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,16-30 Min,1,RJ12TN8809
2020-02-09,04:27:00,Canada,M,61,44,Asian,Other,Other,1,Frisk,Ticket,0,0-15 Min,1,GJ14BW3502
2020-02-09,04:28:00,India,M,55,24,White,Signal Violation,Speeding,0,Frisk,Ticket,0,30+ Min,0,KA30YD4891
2020-02-09,04:29:00,Canada,F,34,54,White,Signal Violation,Seatbelt,0,Frisk,Ticket,1,16-30 Min,1,RJ12XK6227
2020-02-09,04:30:00,USA,M,76,38,Other,Speeding,Signal,0,Frisk,Warning,0,16-30 Min,1,KA64RA8912
2020-02-09,04:31:00,Canada,M,59,65,Asian,Drunk Driving,Signal,1,Frisk,Warning,1,16-30 Min,1,RJ95FC1108
2020-02-09,04:32:00,India,M,63,42,White,Seatbelt,Signal,1,Vehicle Search,Warning,0,16-30 Min,1,RJ50HL6228
2020-02-09,04:33:00,USA,F,20,40,White,Signal Violation,Seatbelt,1,Frisk,Arrest,0,0-15 Min,0,UP93ON7913
2020-02-09,04:34:00,USA,M,20,68,Other,Seatbelt,Seatbelt,0,Frisk,Warning,0,0-15 Min,0,MH63MM8347
2020-02-09,04:35:00,India,M,80,38,Other,Drunk Driving,Signal,0,Frisk,Ticket,1,0-15 Min,1,RJ96KE6450
2020-02-09,04:36:00,Canada,F,59,23,Asian,Drunk Driving,Other,1,Frisk,Warning,0,30+ Min,1,MH19RQ2184
2020-02-09,04:37:00,Canada,F,18,29,Black,Speeding,Seatbelt,1,Frisk,Warning,1,0-15 Min,0,DL88DM2751
2020-02-09,04:38:00,Canada,M,43,27,Asian,Drunk Driving,Seatbelt,0,Frisk,Ticket,1,30+ Min,1,TN41EZ8436
2020-02-09,04:39:00,USA,F,32,50,Hispanic,Speeding,DUI,1,Frisk,Warning,0,16-30 Min,0,MH41HI7572
2020-02-09,04:40:00,USA,M,19,69,Hispanic,Other,Speeding,1,Frisk,Arrest,0,16-30 Min,1,DL52AG9387
2020-02-09,04:41:00,Canada,M,19,26,Asian,Drunk Driving,DUI,0,Frisk,Warning,0,16-30 Min,1,MH22HN2865
2020-02-09,04:42:00,USA,F,29,21,Other,Signal Violation,Seatbelt,1,Frisk,Arrest,0,0-15 Min,0,GJ70WP6065
2020-02-09,04:43:00,Canada,M,75,61,White,Signal Violation,Seatbelt,0,Frisk,Arrest,1,30+ Min,1,DL45DE6790
2020-02-09,04:44:00,USA,M,71,61,White,Drunk Driving,Other,1,Frisk,Arrest,0,0-15 Min,1,WB77ZU1212
2020-02-09,04:45:00,USA,M,47,18,Other,Drunk Driving,Speeding,1,Frisk,Warning,0,0-15 Min,0,DL75EQ3230
2020-02-09,04:46:00,Canada,F,27,21,Black,Drunk Driving,Seatbelt,0,Vehicle Search,Ticket,0,16-30 Min,1,KA74YD8495
2020-02-09,04:47:00,India,F,24,69,Hispanic,Seatbelt,Other,1,Vehicle Search,Ticket,0,30+ Min,1,DL53BF6270
2020-02-09,04:48:00,India,F,54,62,Other,Drunk Driving,Other,1,Vehicle Search,Warning,1,0-15 Min,1,GJ61YJ7533
2020-02-09,04:49:00,Canada,M,31,69,White,Drunk Driving,DUI,1,Vehicle Search,Ticket,0,0-15 Min,1,GJ18GD7716
2020-02-09,04:50:00,India,F,55,27,Hispanic,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,30+ Min,1,MH11PB6797
2020-02-09,04:51:00,India,F,24,34,Asian,Seatbelt,DUI,0,Frisk,Warning,1,0-15 Min,0,GJ88UI8889
2020-02-09,04:52:00,USA,F,55,51,White,Drunk Driving,Seatbelt,0,Vehicle Search,Arrest,1,0-15 Min,0,WB31XQ1406
2020-02-09,04:53:00,Canada,F,47,61,Hispanic,Drunk Driving,Signal,0,Frisk,Ticket,0,16-30 Min,0,GJ23MG7099
2020-02-09,04:54:00,USA,F,67,50,Asian,Speeding,Signal,1,Frisk,Arrest,0,30+ Min,0,DL86HH4177
2020-02-09,04:55:00,Canada,F,69,53,White,Seatbelt,Other,0,Frisk,Ticket,0,16-30 Min,0,UP20AV7277
2020-02-09,04:56:00,Canada,F,77,30,Black,Seatbelt,DUI,1,Frisk,Warning,1,30+ Min,1,GJ51TY2933
2020-02-09,04:57:00,India,M,69,69,White,Drunk Driving,Signal,1,Frisk,Warning,0,0-15 Min,0,UP93KQ2613
2020-02-09,04:58:00,USA,M,26,58,White,Drunk Driving,DUI,1,Frisk,Arrest,1,0-15 Min,0,MH72IF3817
2020-02-09,04:59:00,India,F,20,77,Hispanic,Other,DUI,1,Frisk,Warning,1,0-15 Min,0,KA88XA2778
2020-02-09,05:00:00,USA,M,64,41,Black,Speeding,Signal,1,Frisk,Arrest,1,30+ Min,1,GJ27HS1482
2020-02-09,05:01:00,India,M,50,25,White,Signal Violation,Other,1,Frisk,Arrest,0,16-30 Min,1,MH62FZ7762
2020-02-09,05:02:00,India,M,77,73,Black,Other,DUI,0,Vehicle Search,Warning,0,0-15 Min,0,TN41HU6456
2020-02-09,05:03:00,Canada,F,44,72,Hispanic,Other,DUI,0,Vehicle Search,Arrest,0,30+ Min,1,UP53JS1690
2020-02-09,05:04:00,India,F,36,31,Other,Other,Seatbelt,0,Frisk,Warning,0,30+ Min,1,RJ51KZ2548
